,tweet,label,translated
286,"올해부터 음식점·제과점, 옥외영업 할 수 있다 #수원시청 #염태영시장 #수원옥외영업 #식품의약안전처 #수원자영업 #수원코로나운영#... https://t.co/zgnYOqow31 출처 @YouTube",0,"Starting this year, restaurants, bakeries, and outdoor businesses can operate #Suwon City Hall #Yeom Tae-yeong Market #Suwon Outdoor Business #Ministry of Food and Drug Safety #Suwon Independent Business #Suwon Corona Operation #... https://t.co/zgnYOqow31 Source @YouTube"
287,14. 그냥 민윥기같은 사람,0,14. Just a person like Min Yuenggi
288,나 너무 혼자 하찮은 그림 올린 것 같은데,0,I think I posted too many trivial pictures.
289,떡밥.개 싫다..조금만 먹어도 체해서 진짜 고통,1,"Rice cake. I don’t like dogs. Even if I eat just a little bit, I feel sick and it’s really painful."
290,죽고싶어요,1,I want to die
291,야 동점이라고 시발 이러다가 진입 못하겠어,0,"Hey, it's a tie, so fuck it, I won't be able to advance."
292,"아야베는 죽어도 여유로움을 고수하겠지.. 고집 의외로 세니까.
센조는 그런 위원장의 태도를 고치려다 포기함
""에휴.. 마음대로 하십쇼.... 예에.."" 이런 마음ㅋㅋㅋ
토나이가 슬쩍 센조편 들어봤지만 우리의 위원장은 전혀 안통해~
다른 애들도 아야베보단 센조에게 의지할듯",1,"Ayabe will stick to his leisurely ways even if he dies... he's surprisingly stubborn.
Senzo gave up trying to change the chairman's attitude.
“Ugh.. do whatever you want… yeah..” I feel like this haha.
Tonai secretly listened to Senjo's side, but our chairman doesn't get it at all~
The other kids seem to rely on Senzo more than Ayabe."
293,성적잘받고 돈많아지게해주세요.. 젭발 ㅠ https://t.co/GZjSfyDSAp,0,Please get good grades and make a lot of money.. Damn ㅠ https://t.co/GZjSfyDSAp
294,치킨 먹고싶다,0,I want to have chicken
295,"#자캐가_무언가를_참을_수_있는_정도

체셔

신음 : 😏

눈물 :6

색욕 :😏

아픔 :8

굴욕 :5

허기 :10

졸음 :9

웃음 :0

분노 :9

고독함 :4

수치심 :8

그리움 :1

두려움 :7

스트레스 :6

정신적 충격 :3

공격성 :6

기쁨 :3",1,"#The extent to which he can tolerate something

Cheshire

Moan: 😏

Tears :6

Lust :😏

Pain: 8

humiliation :5

Hunger:10

Drowsiness:9

Laughter :0

Anger:9

Loneliness: 4

Shame :8

Longing :1

Fear:7

Stress:6

Mental shock :3

Aggression:6

Joy :3"
296,"헐미친쩐다
허메
헐.....
헐................울애들봐 https://t.co/Stjcs4QV41",0,"It's crazy.
Heme
omg.....
Hey......look at my kids https://t.co/Stjcs4QV41"
297,저쪽이 사과한다는데 받아야지. 정황보니 저쪽도 교범대로진행했는데 일이 이렇게 되었다고. https://t.co/lQL3Yhyp5f,0,"They said they would apologize, so I should accept it. Looking at the situation, I realized that they also followed the manual and this is what happened. https://t.co/lQL3Yhyp5f"
298,"거울덗.. 모든 상황극의 비참함이랑 크오할수있어서진짜갓서사라고생각함...
어디에있던무슨사람이던바꿀수있는몸만있다면야...... 순진한 표정에서 느껴지는 싸함을 사랑하는편.",0,"Wow... I think it's a really good epic because it can compare to the misery of all situational dramas...
If only I had a body that could change no matter where I was or who I was... I love the coldness that comes from an innocent expression."
299,"오늘도 친구들이랑 취향 섞어 그리기 했습니다.
키워드 : 테디베어 우산 안경 검은색드레스 홍조
시아로 그렸는데 내가 홍조 빼먹음^^ https://t.co/DxD1H02gtE",0,"Today, I drew with my friends, mixing our tastes together.
Keywords: Teddy bear, umbrella, glasses, black dress, blush
I drew it in shea, but I left out the blush^^ https://t.co/DxD1H02gtE"
300,아어깨아파 ㅠ ...,0,Oh my shoulder hurts ㅠ...
301,요즘 스트레스 받는 일이 왜 이리 많은지,1,Why is there so much stress these days?
302,근데 왜 주문완료 목록이 안 뜨냐 불안하게 ㅎㅎ...,1,But why doesn't the order completion list appear? I'm anxious haha...
303,"색감 차이 미친거 아냐
타블렛 진짜 죽고싶나 https://t.co/9rdR4EHILF",1,"Isn’t the color difference crazy?
Does your tablet really want to die? https://t.co/9rdR4EHILF"
304,"2년동안 헬페 달고 살면서 느낀 점: .. 재발에 이유 없다,,... 한 1년까진 피곤하면 생기고 그런게 있었는데 지금은 그런것도 없음 랜덤임.. 술을 처마시든 밤을새든 안생기던게 걍 집에만 있어도 생겨.. 진짜 이유없름ㅋㅋㅋㅋ",1,"What I felt after living with a helper for 2 years:... There is no reason for relapse,,... Until about a year, it happened when I was tired, but now it doesn't happen anymore, it's random... It doesn't happen whether I drink or stay up all night, it's just home. It happens just because it’s in the bay.. There’s really no reason lol."
305,피곤하다.,1,I'm tired.
306,"나도 이재명 싫지만
.
.
.
.
.
.
.
.

내 동료는 더 싫어한다",0,"I hate Lee Jae-myung too, but
.
.
.
.
.
.
.
.

I hate my co-workers more"
307,이거 쓰는 아츠키타 앛킽 보고싶다. 아츠무가 가져온다면 시도때도 없이 눌러서 키타가 저거 좀 버리자고 할 거 같고 키타가 가져왔다면 아마 누군가의 선물일 거 같고 키타가 누르기를 기다리는 아츠무만 있을듯 https://t.co/rBKxZfE8fW,0,"I want to see Atsukita writing this. If Atsumu brought it, he would press it all the time and Kita would ask him to throw it away. If Kita brought it, it would probably be a gift from someone, and Atsumu would be the only one waiting for Kita to press it. https://t.co/rBKxZfE8fW"
308,바이든이 1호접종하는거 봣을텐데 문재인이 화이자도 안맞는거 보면 겁이 많은건지 국내의료진을 못믿는건지 아니면 몰래 이미 맞앗는지 모르겟다. 미국 대통령이 1호접종햇는데 이명박이나 박근혜가 같앗으면 어떻게 햇겟냐. 사람의 근본은 어쩔수 없다.,0,"You may have seen Biden getting the first vaccine, but seeing Moon Jae-in not even getting the Pfizer shot makes me wonder if he's scared, doesn't trust the domestic medical staff, or has secretly already gotten the shot. The US president was the first to be vaccinated, but what would Lee Myung-bak and Park Geun-hye do if they were the same? The fundamental nature of man cannot be helped."
309,🐟&lt;-이 표시는 자동트윗입니다! 맘찍은 좋습니다만 멘션은 하지 않는 것이 낫습니다!,0,"🐟&lt;- This is an automatic tweet! It's good to like it, but it's better not to mention it!"
310,진짜진짜 하고싶은데.. 빈혈도 있고 하면 내가 죽을듯 https://t.co/HQfBIoEROl,1,"I really, really want to do it, but I have anemia and I think I'll die if I do it https://t.co/HQfBIoEROl"
311,"1년하고 반년 넘게 끌고 왔던 글이 드디어 완결 났습니다
늦은 속도였지만 읽어주시는 분들께 늘 감사합니다
이제 외전만 적으면 되겠네요",0,"The article I've been working on for over a year and a half has finally been completed.
Although it was late, I am always grateful to those who read.
Now all I have to do is write down the side stories."
312,"송송픽처스의 이성애가 비주류인 세상의 슬픈 연애담, 영화 &lt;헤모글로빈&gt; 프로젝트. 제가 32번째 후원자군요! https://t.co/wuo0BSN7ts @tumblbug 님이 씀",1,"Songsong Pictures' film <Hemoglobin>, a sad love story in a world where heterosexuality is not mainstream. project. I am the 32nd sponsor! https://t.co/wuo0BSN7ts Written by @tumblbug"
313,"진짜 속상하다,,ㅠㅠ",0,"I'm really upset,,ㅠㅠ"
314,주단태미친놈아니야?..,0,Isn’t Joo Dan-tae crazy?..
315,"싯팔 
얼굴 춋나 빨개짐.. https://t.co/NHLYOR0Nkh https://t.co/16QhfdqAWb",0,"sit arm 
My face is so red.. https://t.co/NHLYOR0Nkh https://t.co/16QhfdqAWb"
316,"나랑트친하면좋은점!!!
음이온이 나와 건강이 좋아집니다.
집의 수도관을 바꾸지 않아도 육각수가 나옵니다.
블루라이트 앱을 깔지 않아도 블루라이트 차단 효과가 생깁니다.
몸에 좋은 전자기장이 나와 불면증이 사라집니다.",1,"Good things about being friends with me!!!
Negative ions are emitted, which improves your health.
Hexagonal water comes out without changing the water pipes in your house.
Blue light blocking effect occurs even without installing a blue light app.
Insomnia disappears because good electromagnetic fields are emitted for the body."
317,왠지 저녁약만 남아서 오늘 아침에 약 안먹었는디 뭔가......묘하게 우울하고 기력엄서,1,"For some reason, I only had my evening medicine left, so I didn't take my medicine this morning. For some reason, I felt strangely depressed and low on energy."
318,누~나가 업을때~_(:3 」∠)_,0,When I carry you~_(:3 」∠)_
319,그 뭐야 요즘 세상이 문제라기엔 옛날에도 나를 모욕했으니 넌 죽어야겠다 뭐 이런 비례성이라고는 찾아볼 수 없는 사고방식이 너무 흔해서 말이죠.,1,What's the problem with today's world? It's because the mindset of thinking that you should die because you insulted me in the past is so common that you can't find any sense of proportionality.
320,죽고 싶다. 루저의 삶이란.,1,I want to die. What is the life of a loser?
321,아름다웠던 우리에게 보는데 대성이 어떡하냐 진짜 애들이랑 논다고 계속 연습 빠지고 감독님핝테 죽겠는데,1,"What should we do about Daesung, who was beautiful to us? He keeps missing practice because he's playing with the kids, and the coach is killing him."
322,헉....돈다발.. https://t.co/wlhiYzHov7,0,Wow...a bunch of money... https://t.co/wlhiYzHov7
323,또봇D가 미친듯이 사고싶습니다.. . . 진짜. . .ㅜㅜㅜㅜㅜㅜㅜㅜ아 ㅜㅜㅜㅜ 바야흐로 중딩시절. .또봇디를샀었는데 사촌동생인가 놀러온다고해서 장롱에다 숨겼는데 그걸 또 발견해서 좃팔가지고 싶다해서 안된다했는데 혈육이 가져가라고함. . . 진짜 아. .그때 슬퍼서 좃나 울었는데 사고싶다,1,"I want to buy Tobot D like crazy.. . . really. . .ㅜㅜㅜㅜㅜㅜㅜㅜAh ㅜㅜㅜㅜ Now, middle school days. .I bought a tobotdy, but my cousin said he was coming to visit, so I hid it in the closet, but when he found it again, he said he wanted to keep it, so I told him not to, but my blood relative told me to take it. . . Really ah. .I was so sad and cried so hard at that time, but I want to buy it."
324,이미 귀여움으로 어질리티1등먹었네 김메종따따,0,"You already won first place in agility with cuteness, Kim Maijong Ta-da."
325,존잘님 갓아트 눈이 뜨인다 미친(이마팍,0,"The handsome guy's eyes are wide open, crazy (forehead"
326,"구김당아~
호영아~
이것도 서울 보궐선거에 대통령이 사전선거운동을 하는 것인감? 탄핵에 해당도 되고?
대답해 봐! https://t.co/6WBmmtUGg0",0,"It’s wrinkled~
Hoyoung~
Is this also the president's pre-election campaign for the Seoul by-election? Could this be considered impeachment?
Answer me! https://t.co/6WBmmtUGg0"
327,"솔직히 힘들어 아파 죽고 싶어
여기서 그만하고 싶어
솔직하게 너무 힘들지
나도 행복해 보고 싶어
유치하게 감정팔이나 하면
나아질 줄 알았는데",1,"Honestly, it's so hard, it hurts, I want to die
I want to stop here
Honestly, it's so hard
I want to be happy too
If you act childishly,
I thought it would get better"
328,그리고 과제하러 가겠습니다 https://t.co/sYPGaz1mTM,0,And I'll go do my homework https://t.co/sYPGaz1mTM
329,"#sakumail
아마 꾸라가 언니라는 책임감을 크게 느껴서 그런게 아닐까🤔

냉정해지는 것은 꾸라가 견디기 힘든 감정이라 스스로 방어하기 위해 그런게 아닐까 생각이 들어🥲

꾸라가 위즈원과 멤버들을 위하는 진심은  전해지고 있으니까❤

그러니 오늘은 마음껏울고 스스로를 잘 다독여줘🤧",1,"#sakumail
Maybe it's because Kura feels a great sense of responsibility as her older sister 🤔

Being cold is a feeling that is hard for Kura to bear, so I think she does it to protect herself🥲

Because her sincerity for Kura Wiz One and her members is being conveyed ❤

So cry as much as you want today and console yourself🤧"
330,[일다] 외로울 땐 요가하세요 https://t.co/v9AmckJbFk,1,[Ilda] Do yoga when you’re lonely https://t.co/v9AmckJbFk
331,"호흡에 관한 동작이 나와야되요. 어차피 내호흡이 안되면 죽거나 병원으로 직행해서 산소호흡기를 달거나 이식수술을 해야할거고, 이건 운동이 아니라 신체 내부에서 일어나는 화학작용이죠. 숨쉬기 ""운동""이라고 할만한건 호흡동작이구요. https://t.co/udfe3SgQ1P",1,"There must be movements related to breathing. If you can't breathe anyway, you'll either die or go straight to the hospital and be put on a ventilator or have a transplant surgery. This isn't exercise, it's a chemical reaction that occurs inside the body. Breathing What can be called “exercise” is breathing. https://t.co/udfe3SgQ1P"
